NúmeroDeDistribuição,Ano,Mês,Ente,SiglaEstado,CodigoEnte,NomeEnte,TipoDistribuição,Substância,TipoAfetamento,Valor,DataCriacao
273,2008,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,TURMALINA,-,"13,0910000000000000000",2007-04-30 00:00:00
273,2008,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,TURMALINA,-,"11,6480000000000000000",2007-09-30 00:00:00
273,2008,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,TURMALINA,-,"10,0360000000000000000",2007-08-31 00:00:00
273,2008,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,TURMALINA,-,"9,1975000000000000000",2007-01-31 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"249,0410000000000000000",2007-12-31 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"120,9390000000000000000",2007-10-31 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"85,6180000000000000000",2007-08-31 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"84,9550000000000000000",2007-09-30 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"370,2270000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2155,1985000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"63,5830000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"681,7395000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-03-31 00:00:00
274,2008,4,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"29829,3710000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"5318,4820000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"3027,3490000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2945,4555000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1457,3130000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"592,4425000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"239,9995000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"66,9110000000000000000",2008-02-29 00:00:00
274,2008,4,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"66,9110000000000000000",2008-01-31 00:00:00
274,2008,4,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"237,4970000000000000000",2008-01-31 00:00:00
276,2008,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"410,0265000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2606,4870000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2606,4870000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"247,7540000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-04-30 00:00:00
276,2008,5,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"402,6685000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"34964,5725000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"5860,8485000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2644,2715000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1532,7065000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1364,5970000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"809,3475000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"783,9260000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"275,5415000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"93,8860000000000000000",2008-02-29 00:00:00
276,2008,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"30,3550000000000000000",2008-03-31 00:00:00
276,2008,5,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"273,1365000000000000000",2008-02-29 00:00:00
277,2008,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"370,0060000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2042,4105000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2042,4105000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"677,1440000000000000000",2008-04-30 00:00:00
277,2008,6,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-05-30 00:00:00
277,2008,6,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"31586,7045000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"3747,3670000000000000000",2008-04-30 00:00:00
277,2008,6,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1507,9545000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1111,8835000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1004,8805000000000000000",2008-04-30 00:00:00
277,2008,6,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"814,0210000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"713,9145000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"187,8175000000000000000",2008-03-31 00:00:00
277,2008,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"42,3150000000000000000",2008-04-30 00:00:00
277,2008,6,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"304,1740000000000000000",2008-03-31 00:00:00
278,2008,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"327,9770000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2275,3380000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2275,3380000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"218,1400000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"106,1515000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-06-30 00:00:00
278,2008,7,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"40879,8065000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"7845,0840000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"6395,1680000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"4846,4910000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1906,0340000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1038,7650000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"457,8990000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"439,9200000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"294,4045000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"98,7350000000000000000",2008-05-31 00:00:00
278,2008,7,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"71,2595000000000000000",2008-04-30 00:00:00
278,2008,7,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"203,7100000000000000000",2008-04-30 00:00:00
279,2008,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"223,6390000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1855,9710000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"1855,9710000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"39,9490000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-07-31 00:00:00
280,2008,8,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"38598,9435000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"6958,6985000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"3719,3130000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1097,3690000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1008,0655000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"637,6500000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"423,6830000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"78,6305000000000000000",2008-06-30 00:00:00
280,2008,8,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"38,7595000000000000000",2008-05-31 00:00:00
280,2008,8,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"257,7445000000000000000",2008-05-31 00:00:00
281,2008,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"222,9435000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"595,5560000000000000000",2008-01-31 00:00:00
282,2008,9,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"332,0265000000000000000",2008-02-29 00:00:00
282,2008,9,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"972,0490000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"972,0490000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"588,6270000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"372,1185000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"231,3805000000000000000",2008-04-30 00:00:00
282,2008,9,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"195,9815000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"53,2870000000000000000",2008-03-31 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"52,2730000000000000000",2008-01-31 00:00:00
282,2008,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"18,8175000000000000000",2008-02-29 00:00:00
282,2008,9,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-08-29 00:00:00
282,2008,9,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"354,7375000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"40838,0570000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"8490,7030000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"5026,0600000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"3640,6890000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"1106,0595000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"755,0140000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"405,5480000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"250,4385000000000000000",2008-06-30 00:00:00
282,2008,9,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"143,4160000000000000000",2008-07-31 00:00:00
282,2008,9,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"18,1870000000000000000",2008-07-31 00:00:00
283,2008,9,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"196,7225000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"600,0475000000000000000",2008-06-30 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"384,0395000000000000000",2008-04-30 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"183,8720000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"138,5540000000000000000",2008-03-31 00:00:00
284,2008,10,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1193,0100000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"535,4635000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"767,3835000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-09-30 00:00:00
284,2008,10,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"43590,9175000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"7871,9160000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2111,8240000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"534,3000000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"390,1755000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"268,5150000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"219,7325000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"153,0815000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"59,8000000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"25,1810000000000000000",2008-07-31 00:00:00
284,2008,10,Município,MG,3139201.0,MALACACHETA,Produtor,TURMALINA,-,"29,1200000000000000000",2008-08-31 00:00:00
284,2008,10,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"111,7090000000000000000",2008-07-31 00:00:00
285,2008,10,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"632,8335000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"136,7145000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"856,5635000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2110,8815000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2110,8815000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"368,2445000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"712,1335000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-10-31 00:00:00
286,2008,11,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"43614,8765000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"14587,3780000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"5032,9695000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"4741,8930000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1827,8390000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"846,4040000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"779,5580000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"363,2850000000000000000",2008-08-31 00:00:00
286,2008,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"143,5460000000000000000",2008-09-30 00:00:00
286,2008,11,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"171,2750000000000000000",2008-08-31 00:00:00
287,2008,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-10-31 00:00:00
287,2008,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"288,2815000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"159,2565000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2270,0405000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"518,9470000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"509,9835000000000000000",2008-11-28 00:00:00
288,2008,12,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"308,0025000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"47957,5915000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"8115,6400000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"802,0545000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"558,6815000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"364,1170000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"293,1175000000000000000",2008-10-31 00:00:00
288,2008,12,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"242,9830000000000000000",2008-09-30 00:00:00
288,2008,12,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"222,2155000000000000000",2008-09-30 00:00:00
289,2009,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"166,7965000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3141405.0,MEDINA,Produtor,CAULIM,-,"682,9485000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"1776,9505000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1776,9505000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"506,3565000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"482,1570000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"294,9180000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"44920,3820000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"13922,1225000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"4342,6630000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2974,9525000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"2910,8495000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1701,1995000000000000000",2008-10-31 00:00:00
289,2009,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1482,3835000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"110,7730000000000000000",2008-11-30 00:00:00
289,2009,1,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"499,0830000000000000000",2008-10-31 00:00:00
290,2009,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"80,0865000000000000000",2008-11-30 00:00:00
290,2009,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"8,8725000000000000000",2008-12-31 00:00:00
290,2009,2,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1715,4150000000000000000",2008-11-30 00:00:00
290,2009,2,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"355,0430000000000000000",2008-11-30 00:00:00
290,2009,2,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"279,5065000000000000000",2008-12-31 00:00:00
290,2009,2,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"42,2630000000000000000",2008-12-31 00:00:00
